ID	DateTime	Action	LicenseCode	ApplicationName	User	Computer	TotalApplicationInstancesPerLicense	LicenseDuration	TotalLicensePerUser	TotalLicenses	InstancesPerApplication	ApplicationInstancesPerLicense	ApplicationDuration	TotalApplications	TotalApplicationsPerUser
871	 2019-10-11 10:39:53.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User1	Computer	2	 44:05:48	1	14	2	2	 01:56:33	5	1
872	 2019-10-11 10:43:06.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User1	Computer	3	 44:09:01	1	14	3	3	 01:59:46	5	1
873	 2019-10-11 11:01:19.000	IN	AEC COLLECTION	87149RVT_2019_0F	User1	Computer	2	 44:27:14	1	14	2	2	 02:17:59	5	1
874	 2019-10-11 11:04:48.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User24	Computer	1	 19:28:43	1	15	1	1	 19:28:43	6	1
875	 2019-10-11 11:05:55.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	3	 15:43:11	1	15	3	3	 15:43:11	7	1
876	 2019-10-11 11:06:12.000	IN	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	2	 15:43:28	1	15	2	2	 15:43:28	7	1
877	 2019-10-11 11:13:52.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User8	Computer	1	 16:44:18	1	16	1	1	 16:44:18	8	1
878	 2019-10-11 11:16:44.000	IN	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	1	 15:54:00	1	16	1	1	 15:54:00	8	1
879	 2019-10-11 11:17:58.000	OUT	AEC COLLECTION	86766NAVMAN_2017_0F	User22	Computer	3	 265:35:27	1	16	3	3	 161:49:01	1	1
880	 2019-10-11 11:26:40.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User4	Computer	2	 16:15:40	1	16	2	2	 16:15:40	8	1
881	 2019-10-11 11:28:25.000	IN	AEC COLLECTION	86766NAVMAN_2017_0F	User22	Computer	2	 265:45:54	1	16	2	2	 161:59:28	1	1
882	 2019-10-11 12:06:40.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User8	Computer	2	 17:37:06	1	16	2	2	 17:37:06	8	1
883	 2019-10-11 12:10:51.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User24	Computer	2	 20:34:46	1	16	1	1	 47:20:14	9	2
884	 2019-10-11 12:12:40.000	IN	AEC COLLECTION	86706RVT_2017_0F	User24	Computer	1	 20:36:35	1	16	0	0	 47:22:03	8	1
885	 2019-10-11 12:14:35.000	IN	AEC COLLECTION	87149RVT_2019_0F	User24	Computer	0	 20:38:30	0	15	0	0	 20:38:30	5	0
886	 2019-10-11 12:14:39.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User24	Computer	1	 00:00:04	1	16	1	1	 00:01:59	9	1
887	 2019-10-11 12:21:24.000	IN	AEC COLLECTION	86706RVT_2017_0F	User24	Computer	0	 00:06:49	0	15	0	0	 00:08:44	8	0
888	 2019-10-11 12:21:29.001	OUT	AEC COLLECTION	86917RVT_2018_0F	User24	Computer	1	 00:00:05	1	16	1	1	 43:52:10	3	1
889	 2019-10-11 12:58:14.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	2	 17:35:30	1	16	2	2	 17:35:30	8	1
890	 2019-10-11 12:59:07.000	IN	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	1	 17:36:23	1	16	1	1	 17:36:23	8	1
891	 2019-10-11 13:33:12.000	IN	AEC COLLECTION	86917RVT_2018_0F	User24	Computer	0	 01:11:48	0	15	0	0	 45:03:53	2	0
892	 2019-10-11 14:00:50.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User8	Computer	3	 19:31:16	1	15	1	1	 19:43:18	6	2
893	 2019-10-11 14:10:02.000	IN	AEC COLLECTION	86706RVT_2017_0F	User4	Computer	1	 18:59:02	1	15	1	1	 18:59:02	8	1
894	 2019-10-11 14:12:31.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User3	Computer	1	 03:40:50	1	16	1	1	 21:09:17	9	1
895	 2019-10-11 14:23:29.000	IN	AEC COLLECTION	86917RVT_2018_0F	User25	Computer	0	 75:59:44	0	15	0	0	 92:41:44	1	0
896	 2019-10-11 15:05:52.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User3	Computer	2	 04:34:11	1	15	2	2	 22:02:38	9	1
897	 2019-10-11 15:42:51.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User28	Computer	2	 23:17:59	1	15	2	2	 23:17:59	6	1
898	 2019-10-11 16:46:25.000	IN	AEC COLLECTION	87149RVT_2019_0F	User28	Computer	1	 24:21:33	1	15	1	1	 24:21:33	6	1
899	 2019-10-11 16:52:35.000	IN	AEC COLLECTION	87149RVT_2019_0F	User1	Computer	1	 50:18:30	1	15	1	1	 08:09:15	6	1
900	 2019-10-11 16:54:49.000	IN	AEC COLLECTION	87149RVT_2019_0F	User1	Computer	0	 50:20:44	0	14	0	0	 08:11:29	5	0
901	 2019-10-11 17:18:53.000	IN	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	0	 21:56:09	0	13	0	0	 21:56:09	8	0
902	 2019-10-11 17:21:40.000	IN	AEC COLLECTION	86706RVT_2017_0F	User3	Computer	1	 06:49:59	1	13	1	1	 24:18:26	8	1
903	 2019-10-11 17:30:09.000	IN	AEC COLLECTION	87176NAVMAN_2019_0F	User27	Computer	1	 70:33:24	1	13	0	0	 54:34:16	0	1
904	 2019-10-11 17:30:28.000	IN	AEC COLLECTION	86706RVT_2017_0F	User27	Computer	0	 70:33:43	0	12	0	0	 70:33:43	7	0
905	 2019-10-11 17:32:59.000	IN	AEC COLLECTION	86706RVT_2017_0F	User4	Computer	0	 22:21:59	0	11	0	0	 22:21:59	6	0
906	 2019-10-11 17:41:15.000	IN	AEC COLLECTION	86706RVT_2017_0F	User3	Computer	0	 07:09:34	0	10	0	0	 24:38:01	5	0
907	 2019-10-11 17:50:45.000	IN	AEC COLLECTION	86706RVT_2017_0F	User13	Computer	1	 22:33:54	1	10	1	1	 22:33:54	5	1
908	 2019-10-11 17:50:46.000	IN	AEC COLLECTION	86706RVT_2017_0F	User13	Computer	0	 22:33:55	0	9	0	0	 22:33:55	4	0
909	 2019-10-11 18:06:58.000	IN	AEC COLLECTION	87149RVT_2019_0F	User28	Computer	0	 25:42:06	0	8	0	0	 25:42:06	4	0
910	 2019-10-11 18:07:42.000	IN	AEC COLLECTION	87084ACD_2019_0F	User15	Computer	0	 53:58:34	0	7	0	0	 53:58:34	0	0
911	 2019-10-11 18:17:18.000	IN	AEC COLLECTION	87149RVT_2019_0F	User8	Computer	2	 23:47:44	1	7	0	0	 23:59:46	3	1
912	 2019-10-11 18:17:19.000	IN	AEC COLLECTION	86706RVT_2017_0F	User8	Computer	1	 23:47:45	1	7	1	1	 23:47:45	4	1
913	 2019-10-11 18:17:24.000	IN	AEC COLLECTION	86706RVT_2017_0F	User8	Computer	0	 23:47:50	0	6	0	0	 23:47:50	3	0
914	 2019-10-11 18:19:50.000	IN	AEC COLLECTION	87149RVT_2019_0F	User23	Computer	0	 23:20:24	0	5	0	0	 23:20:24	2	0
915	 2019-10-11 18:20:28.000	IN	AEC COLLECTION	86706RVT_2017_0F	User5	Computer	0	 08:03:20	0	4	0	0	 08:03:20	2	0
